'y-axis saved as y
'x,LKL063_Sr85Na15Pd3O4_testingdecomp.xy,Ycalc,Diff,SrPd3O4
44.73066,133,118.059661,14.9403389,118.059661
44.74379,112,117.886852,-5.88685155,117.886852
44.75692,115,117.72042,-2.72041965,117.72042
44.77005,89,117.559929,-28.5599289,117.559929
44.78318,135,117.40498,17.5950196,117.40498
44.79631,109,117.255209,-8.2552089,117.255209
44.80944,102,117.11028,-15.1102797,117.11028
44.82257,105,116.969885,-11.9698852,116.969885
44.8357,104,116.833743,-12.8337428,116.833743
44.84883,109,116.701592,-7.70159204,116.701592
44.86196,104,116.573193,-12.5731928,116.573193
44.8751,115,116.44823,-1.44822965,116.44823
44.88823,93,116.326687,-23.3266874,116.326687
44.90136,113,116.20828,-3.20827999,116.20828
44.91449,94,116.092832,-22.0928315,116.092832
44.92762,111,115.980179,-4.9801787,115.980179
44.94075,108,115.87017,-7.87016995,115.87017
44.95388,126,115.762664,10.2373358,115.762664
44.96701,108,115.65753,-7.65753018,115.65753
44.98014,107,115.554645,-8.55464547,115.554645
44.99327,111,115.453896,-4.45389593,115.453896
45.0064,112,115.355175,-3.35517494,115.355175
45.01953,135,115.258383,19.7416172,115.258383
45.03266,98,115.163426,-17.1634264,115.163426
45.04579,102,115.070218,-13.0702182,115.070218
45.05892,109,114.978677,-5.97867658,114.978677
45.07205,112,114.888725,-2.88872465,114.888725
45.08518,112,114.80029,-2.80029035,114.80029
45.09831,118,114.713306,3.28669404,114.713306
45.11144,101,114.627708,-13.6277078,114.627708
45.12457,113,114.543436,-1.54343586,114.543436
45.1377,94,114.460434,-20.4604338,114.460434
45.15083,134,114.378648,19.6213517,114.378648
45.16396,106,114.298029,-8.29802921,114.298029
45.17709,94,114.218529,-20.2185292,114.218529
45.19022,104,114.140103,-10.1401035,114.140103
45.20335,101,114.06271,-13.0627098,114.06271
45.21648,126,113.986308,12.0136919,113.986308
45.22961,117,113.910861,3.08913945,113.910861
45.24274,105,113.836331,-8.83633135,113.836331
45.25587,115,113.762686,1.2373135,113.762686
45.269,131,113.689894,17.3101062,113.689894
45.28213,109,113.617923,-4.61792268,113.617923
45.29526,101,113.546744,-12.5467442,113.546744
45.30839,104,113.476331,-9.47633067,113.476331
45.32152,132,113.406656,18.593344,113.406656
45.33466,126,113.337643,12.6623568,113.337643
45.34779,124,113.269373,10.7306267,113.269373
45.36092,121,113.201771,7.7982288,113.201771
45.37405,122,113.134815,8.86518465,113.134815
45.38718,129,113.068485,15.9315147,113.068485
45.40031,131,113.002762,17.9972384,113.002762
45.41344,136,112.937626,23.0623744,112.937626
45.42657,134,112.87306,21.1269404,112.87306
45.4397,138,112.809047,25.1909534,112.809047
45.45283,142,112.74557,29.2544296,112.74557
45.46596,144,112.682616,31.3173843,112.682616
45.47909,150,112.620168,37.3798324,112.620168
45.49222,165,112.558212,52.441788,112.558212
45.50535,145,112.510748,32.4892518,112.510748
45.51848,154,112.449749,41.5502507,112.449749
45.53161,143,112.389204,30.6107959,112.389204
45.54474,126,112.329101,13.6708993,112.329101
45.55787,121,112.269428,8.73057229,112.269428
45.571,136,112.210174,23.7898258,112.210174
45.58413,133,112.15133,20.8486703,112.15133
45.59726,156,112.092884,43.9071157,112.092884
45.61039,121,112.034828,8.96517181,112.034828
45.62352,139,111.977152,27.0228478,111.977152
45.63665,131,111.919848,19.0801525,111.919848
45.64978,115,111.862906,3.13709447,111.862906
45.66291,113,111.806318,1.19368194,111.806318
45.67604,117,111.750077,5.24992278,111.750077
45.68917,112,111.694175,0.305824567,111.694175
45.7023,100,111.638605,-11.6386054,111.638605
45.71543,103,111.58336,-8.5833601,111.58336
45.72856,88,111.528433,-23.5284328,111.528433
45.74169,103,111.473817,-8.47381694,111.473817
45.75482,92,111.419506,-19.4195063,111.419506
45.76795,102,111.365495,-9.3654948,111.365495
45.78108,98,111.311777,-13.3117767,111.311777
45.79421,107,111.258346,-4.25834624,111.258346
45.80735,95,111.205158,-16.2051578,111.205158
45.82048,91,111.152287,-20.152287,111.152287
45.83361,100,111.099688,-11.0996882,111.099688
45.84674,105,111.047357,-6.04735666,111.047357
45.85987,106,110.995288,-4.99528759,110.995288
45.873,107,110.943476,-3.94347649,110.943476
45.88613,101,110.891919,-9.89191897,110.891919
45.89926,97,110.840611,-13.8406108,110.840611
45.91239,78,110.789548,-32.7895479,110.789548
45.92552,96,110.738726,-14.7387263,110.738726
45.93865,108,110.688142,-2.68814227,110.688142
45.95178,111,110.637792,0.362207993,110.637792
45.96491,96,110.587672,-14.587672,110.587672
45.97804,106,110.537779,-4.53777872,110.537779
45.99117,102,110.488109,-8.48810889,110.488109
46.0043,89,110.438659,-21.4386593,110.438659
46.01743,123,110.389427,12.6105733,110.389427
46.03056,98,110.340408,-12.3404082,110.340408
46.04369,94,110.291601,-16.2916008,110.291601
46.05682,90,110.243002,-20.2430016,110.243002
46.06995,89,110.194608,-21.1946079,110.194608
46.08308,96,110.146417,-14.146417,110.146417
46.09621,113,110.098426,2.90157358,110.098426
46.10934,109,110.050634,-1.05063354,110.050634
46.12247,98,110.003036,-12.003036,110.003036
46.1356,94,109.955631,-15.9556313,109.955631
46.14873,106,109.908417,-3.90841736,109.908417
46.16186,97,109.861392,-12.8613918,109.861392
46.17499,88,109.814553,-21.8145526,109.814553
46.18812,112,109.767898,2.23210238,109.767898
46.20125,109,109.721425,-0.721424823,109.721425
46.21438,97,109.675132,-12.6751323,109.675132
46.22751,104,109.629018,-5.62901804,109.629018
46.24064,120,109.58308,10.4169197,109.58308
46.25377,129,109.537317,19.4626827,109.537317
46.2669,123,109.491727,13.5082728,109.491727
46.28004,106,109.446274,-3.44627389,109.446274
46.29317,99,109.376957,-10.3769568,109.376957
46.3063,103,109.331916,-6.33191579,109.331916
46.31943,98,109.287041,-11.2870412,109.287041
46.33256,104,109.242332,-5.2423316,109.242332
46.34569,118,109.197785,8.80221456,109.197785
46.35882,109,109.153401,-0.153401324,109.153401
46.37195,108,109.109178,-1.1091779,109.109178
46.38508,108,109.065114,-1.06511385,109.065114
46.39821,111,109.021208,1.97879213,109.021208
46.41134,107,108.977459,-1.97745872,108.977459
46.42447,106,108.933865,-2.93386518,108.933865
46.4376,93,108.890426,-15.8904261,108.890426
46.45073,99,108.84714,-9.84714029,108.84714
46.46386,95,108.804007,-13.8040067,108.804007
46.47699,90,108.761024,-18.7610242,108.761024
46.49012,98,108.718192,-10.7181918,108.718192
46.50325,89,108.675508,-19.6755085,108.675508
46.51638,107,108.632973,-1.63297324,108.632973
46.52951,101,108.590585,-7.59058514,108.590585
46.54264,99,108.548343,-9.54834328,108.548343
46.55577,119,108.506247,10.4937532,108.506247
46.5689,110,108.464295,1.5357053,108.464295
46.58203,101,108.422486,-7.4224863,108.422486
46.59516,118,108.380821,9.61917927,108.380821
46.60829,107,108.339297,-1.33929722,108.339297
46.62142,113,108.297915,4.70208498,108.297915
46.63455,95,108.256673,-13.2566734,108.256673
46.64768,94,108.215572,-14.2155716,108.215572
46.66081,125,108.174609,16.8253909,108.174609
46.67394,98,108.133785,-10.1337851,108.133785
46.68707,100,108.093099,-8.09309898,108.093099
46.7002,85,108.05255,-23.0525502,108.05255
46.71333,99,108.012138,-9.0121381,108.012138
46.72646,95,107.971862,-12.9718622,107.971862
46.73959,104,107.931722,-3.93172188,107.931722
46.75273,97,107.891686,-10.8916863,107.891686
46.76586,114,107.851816,6.14818424,107.851816
46.77899,111,107.812079,3.18792061,107.812079
46.79212,92,107.772477,-15.7724767,107.772477
46.80525,94,107.733007,-13.7330072,107.733007
46.81838,94,107.693671,-13.6936706,107.693671
46.83151,128,107.654466,20.3455335,107.654466
46.84464,110,107.615394,2.38460565,107.615394
46.85777,113,107.576454,5.42354604,107.576454
46.8709,101,107.537645,-6.53764497,107.537645
46.88403,83,107.498967,-24.4989671,107.498967
46.89716,112,107.46042,4.53958006,107.46042
46.91029,98,107.422003,-9.42200334,107.422003
46.92342,93,107.383717,-14.383717,107.383717
46.93655,107,107.345561,-0.345560711,107.345561
46.94968,102,107.307534,-5.30753424,107.307534
46.96281,103,107.269637,-4.26963741,107.269637
46.97594,96,107.23187,-11.23187,107.23187
46.98907,104,107.194232,-3.19423199,107.194232
47.0022,107,107.156723,-0.156723106,107.156723
47.01533,120,107.119343,12.8806567,107.119343
47.02846,94,107.082092,-13.0820924,107.082092
47.04159,105,107.044971,-2.0449705,107.044971
47.05472,95,107.007977,-12.0079774,107.007977
47.06785,101,106.971113,-5.97111311,106.971113
47.08098,101,106.934378,-5.93437762,106.934378
47.09411,115,106.897771,8.10222906,106.897771
47.10724,94,106.861293,-12.8612931,106.861293
47.12037,108,106.824944,1.17505588,106.824944
47.1335,104,106.788724,-2.78872411,106.788724
47.14663,101,106.752633,-5.75263313,106.752633
47.15976,105,106.716671,-1.71667132,106.716671
47.17289,116,106.680839,9.3191612,106.680839
47.18602,105,106.645136,-1.64513572,106.645136
47.19915,77,106.609562,-29.6095623,106.609562
47.21229,107,106.574092,0.425908296,106.574092
47.22542,97,106.538778,-9.53877823,106.538778
47.23855,115,106.503595,8.49640494,106.503595
47.25168,94,106.468542,-12.4685425,106.468542
47.26481,108,106.433621,1.56637926,106.433621
47.27794,111,106.39883,4.60116979,106.39883
47.29107,113,106.364171,6.63582878,106.364171
47.3042,103,106.329644,-3.32964414,106.329644
47.31733,101,106.295249,-5.29524937,106.295249
47.33046,111,106.260987,4.73901266,106.260987
47.34359,112,106.226859,5.7731415,106.226859
47.35672,103,106.192863,-3.19286334,106.192863
47.36985,95,106.159002,-11.1590024,106.159002
47.38298,101,106.125276,-5.12527613,106.125276
47.39611,118,106.091685,11.9083148,106.091685
47.40924,95,106.05823,-11.0582302,106.05823
47.42237,123,106.024912,16.9750883,106.024912
47.4355,82,105.99173,-23.9917304,105.99173
47.44863,101,105.958687,-4.95868702,105.958687
47.46176,93,105.925782,-12.9257823,105.925782
47.47489,89,105.893415,-16.8934146,105.893415
47.48802,101,105.86079,-4.86079005,105.86079
47.50115,95,105.828307,-10.8283066,105.828307
47.51428,106,105.795965,0.204034869,105.795965
47.52741,98,105.763767,-7.76376658,105.763767
47.54054,125,105.731712,19.2682881,105.731712
47.55367,99,105.699802,-6.69980215,105.699802
47.5668,110,105.668038,4.33196164,105.668038
47.57993,101,105.636422,-4.63642164,105.636422
47.59306,113,105.604953,7.39504684,105.604953
47.60619,106,105.573634,0.426365876,105.573634
47.61932,103,105.542466,-2.54246579,105.542466
47.63245,97,105.511449,-8.51144947,105.511449
47.64558,100,105.480587,-5.48058654,105.480587
47.65871,95,105.449878,-10.4498784,105.449878
47.67184,112,105.419327,6.58067339,105.419327
47.68498,91,105.38891,-14.3889096,105.38891
47.69811,102,105.358675,-3.35867517,105.358675
47.71124,116,105.328602,10.6713981,105.328602
47.72437,107,105.298692,1.70130839,105.298692
47.7375,95,105.268946,-10.268946,105.268946
47.75063,90,105.239367,-15.239367,105.239367
47.76376,104,105.209957,-1.20995664,105.209957
47.77689,93,105.180717,-12.1807169,105.180717
47.79002,108,105.15165,2.84834996,105.15165
47.80315,99,105.122758,-6.12275821,105.122758
47.81628,107,105.094044,1.90595625,105.094044
47.82941,100,105.065509,-5.06550912,105.065509
47.84254,98,105.037157,-7.03715682,105.037157
47.85567,127,105.00899,21.9910105,105.00899
47.8688,91,104.98101,-13.9810099,104.98101
47.88193,114,104.953221,9.04677906,104.953221
47.89506,92,104.925626,-12.9256255,104.925626
47.90819,85,104.898227,-19.8982268,104.898227
47.92132,121,104.871028,16.128972,104.871028
47.93445,102,104.844033,-2.84403258,104.844033
47.94758,120,104.817244,15.182756,104.817244
47.96071,105,104.790666,0.20933407,104.790666
47.97384,112,104.764302,7.23569773,104.764302
47.98697,82,104.738157,-22.738157,104.738157
48.0001,97,104.712234,-7.71223435,104.712234
48.01323,96,104.686539,-8.68653867,104.686539
48.02636,93,104.661075,-11.6610745,104.661075
48.03949,105,104.635847,0.364153238,104.635847
48.05262,95,104.61086,-9.61086031,104.61086
48.06575,117,104.58612,12.4138796,104.58612
48.07888,100,104.561633,-4.56163256,104.561633
48.09201,100,104.537402,-4.53740244,104.537402
48.10514,108,104.513436,3.48656393,104.513436
48.11827,102,104.48974,-2.4897397,104.48974
48.1314,94,104.46632,-10.4663199,104.46632
48.14453,88,104.443184,-16.4431836,104.443184
48.15767,112,104.420321,7.57967941,104.420321
48.1708,99,104.397773,-5.39777337,104.397773
48.18393,98,104.375532,-6.37553231,104.375532
48.19706,97,104.353606,-7.35360575,104.353606
48.21019,119,104.332002,14.6679976,104.332002
48.22332,96,104.310732,-8.31073152,104.310732
48.23645,90,104.289803,-14.2898027,104.289803
48.24958,89,104.269226,-15.2692261,104.269226
48.26271,120,104.249012,15.7509876,104.249012
48.27584,105,104.229173,0.770827256,104.229173
48.28897,102,104.209719,-2.20971908,104.209719
48.3021,100,104.190664,-4.19066382,104.190664
48.31523,98,104.17202,-6.1720201,104.17202
48.32836,108,104.153802,3.84619825,104.153802
48.34149,104,104.136023,-0.136023397,104.136023
48.35462,97,104.1187,-7.11870045,104.1187
48.36775,102,104.101849,-2.10184922,104.101849
48.38088,95,104.085487,-9.08548692,104.085487
48.39401,95,104.069632,-9.06963176,104.069632
48.40714,112,104.054303,7.94569697,104.054303
48.42027,89,104.039521,-15.0395211,104.039521
48.4334,108,104.025308,3.97469227,104.025308
48.44653,100,104.011686,-4.01168573,104.011686
48.45966,97,103.998679,-6.99867949,103.998679
48.47279,94,103.986315,-9.98631486,103.986315
48.48592,97,103.974619,-6.97461932,103.974619
48.49905,98,103.963622,-5.96362207,103.963622
48.51218,103,103.953354,-0.953354222,103.953354
48.52531,109,103.943849,5.05615111,103.943849
48.53844,106,103.935141,2.06485863,103.935141
48.55157,109,103.927269,5.07273065,103.927269
48.5647,115,103.920273,11.079727,103.920273
48.57783,117,103.914195,13.0858046,103.914195
48.59096,112,103.909083,8.09091748,103.909083
48.60409,98,103.904984,-5.90498353,103.904984
48.61723,123,103.901949,19.0980506,103.901949
48.63036,96,103.900041,-7.90004129,103.900041
48.64349,96,103.899317,-7.89931737,103.899317
48.65662,103,103.899843,-0.899842995,103.899843
48.66975,115,103.901688,11.0983115,103.901688
48.68288,90,103.905152,-13.9051521,103.905152
48.69601,108,103.909871,4.09012912,103.909871
48.70914,79,103.916155,-24.9161553,103.916155
48.72227,110,103.924101,6.07589919,103.924101
48.7354,109,103.933811,5.06618925,103.933811
48.74853,98,103.945397,-5.9453971,103.945397
48.76166,93,103.958981,-10.9589814,103.958981
48.77479,110,103.974696,6.02530424,103.974696
48.78792,107,103.992684,3.00731604,103.992684
48.80105,108,104.013103,3.98689727,104.013103
48.81418,106,104.036123,1.96387681,104.036123
48.82731,105,104.061932,0.938067571,104.061932
48.84044,107,104.090735,2.90926465,104.090735
48.85357,95,104.122757,-9.12275675,104.122757
48.8667,101,104.158244,-3.1582437,104.158244
48.87983,120,104.197468,15.8025318,104.197468
48.89296,111,104.24073,6.75926963,104.24073
48.90609,110,104.288362,5.71163818,104.288362
48.91922,117,104.34073,12.6592701,104.34073
48.93235,130,104.398242,25.6017576,104.398242
48.94548,121,104.461353,16.5386472,104.461353
48.95861,102,104.530567,-2.53056682,104.530567
48.97174,107,104.60645,2.39355028,104.60645
48.98487,116,104.689635,11.3103652,104.689635
48.998,107,104.780834,2.21916636,104.780834
49.01113,113,104.880848,8.11915223,104.880848
49.02426,118,104.990583,13.0094172,104.990583
49.03739,117,105.111065,11.8889349,105.111065
49.05052,84,105.243461,-21.2434612,105.243461
49.06365,106,105.389102,0.610898112,105.389102
49.07678,125,105.54951,19.4504898,105.54951
49.08992,113,105.726577,7.27342299,105.726577
49.10305,122,105.922052,16.077948,105.922052
49.11618,104,106.138399,-2.13839939,106.138399
49.12931,116,106.378336,9.62166449,106.378336
49.14244,102,106.645033,-4.64503283,106.645033
49.15557,107,106.942214,0.057785896,106.942214
49.1687,112,107.274269,4.7257306,107.274269
49.18183,95,107.646403,-12.6464028,107.646403
49.19496,106,108.064817,-2.06481739,108.064817
49.20809,83,108.536949,-25.5369493,108.536949
49.22122,99,109.071767,-10.0717672,109.071767
49.23435,103,109.680156,-6.68015619,109.680156
49.24748,114,110.375415,3.62458533,110.375415
49.26061,97,111.173899,-14.1738993,111.173899
49.27374,108,112.095868,-4.09586803,112.095868
49.28687,110,113.166586,-3.16658596,113.166586
49.3,118,114.417777,3.58222285,114.417777
49.31313,140,115.889529,24.1104705,115.889529
49.32626,122,117.632774,4.3672259,117.632774
49.33939,121,119.712458,1.2875424,119.712458
49.35252,109,122.211455,-13.2114552,122.211455
49.36565,107,125.23504,-18.2350402,125.23504
49.37878,140,128.91511,11.08489,128.91511
49.39191,152,133.41191,18.5880899,133.41191
49.40504,136,138.907847,-2.90784652,138.907847
49.41817,144,145.581853,-1.58185295,145.581853
49.4313,167,153.543065,13.4569348,153.543065
49.44443,174,162.69429,11.3057098,162.69429
49.45756,175,172.512837,2.48716259,172.512837
49.47069,175,181.832828,-6.83282753,181.832828
49.48382,212,188.908087,23.0919133,188.908087
49.49695,209,192.08299,16.9170101,192.08299
49.51008,213,190.836135,22.1638646,190.836135
49.52321,221,186.208852,34.7911476,186.208852
49.53634,233,180.116563,52.8834367,180.116563
49.54947,241,174.31491,66.6850901,174.31491
49.56261,196,169.86493,26.1350701,169.86493
